,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
40,0.105712890625,0.0869140625,0.9652099609375,-1.861572265625,-0.7171630859375,-8.6517333984375
41,0.106689453125,0.09326171875,0.9759521484375,-1.861572265625,-0.579833984375,-8.23974609375
42,0.123046875,0.082275390625,0.94482421875,-1.7852783203125,-0.518798828125,-7.843017578125
43,0.1234130859375,0.0697021484375,0.9423828125,-1.495361328125,-0.6866455078125,-7.0343017578125
44,0.117431640625,0.087890625,0.9593505859375,-1.312255859375,-0.8697509765625,-6.6375732421875
45,0.1292724609375,0.0662841796875,0.9388427734375,-1.129150390625,-1.0223388671875,-6.2255859375
46,0.140380859375,0.035888671875,0.9383544921875,-0.9613037109375,-1.068115234375,-5.828857421875
47,0.121826171875,0.0533447265625,0.963134765625,-0.762939453125,-0.885009765625,-5.0811767578125
48,0.1177978515625,0.066162109375,0.9749755859375,-0.7171630859375,-0.732421875,-4.7607421875
49,0.1365966796875,0.056640625,0.947265625,-0.67138671875,-0.5950927734375,-4.5318603515625
50,0.1314697265625,0.077880859375,0.9453125,-0.640869140625,-0.5340576171875,-4.425048828125
51,0.1153564453125,0.0806884765625,0.9752197265625,-0.6866455078125,-0.579833984375,-4.5013427734375
52,0.1309814453125,0.0528564453125,0.958251953125,-0.8087158203125,-0.67138671875,-4.57763671875
53,0.1300048828125,0.055419921875,0.9481201171875,-0.9307861328125,-0.762939453125,-4.608154296875
54,0.1180419921875,0.039306640625,0.930419921875,-1.007080078125,-0.8697509765625,-4.3487548828125
55,0.1273193359375,0.034912109375,0.9609375,-0.9307861328125,-0.885009765625,-4.119873046875
56,0.1220703125,0.056396484375,0.957763671875,-0.8392333984375,-0.8697509765625,-3.8909912109375
57,0.122802734375,0.061279296875,0.9486083984375,-0.7781982421875,-0.8544921875,-3.753662109375
58,0.138427734375,0.073486328125,0.9322509765625,-0.7781982421875,-0.885009765625,-3.72314453125
59,0.1392822265625,0.073486328125,0.931396484375,-1.007080078125,-1.0986328125,-3.9520263671875
60,0.13818359375,0.0758056640625,0.9498291015625,-1.15966796875,-1.2359619140625,-4.0740966796875
61,0.1270751953125,0.054931640625,0.9619140625,-1.28173828125,-1.3275146484375,-4.119873046875
62,0.1136474609375,0.0455322265625,0.9781494140625,-1.2359619140625,-1.15966796875,-3.7994384765625
63,0.1236572265625,0.044921875,0.960693359375,-1.0986328125,-0.91552734375,-3.4637451171875
64,0.105712890625,0.0706787109375,0.969970703125,-0.9002685546875,-0.6103515625,-3.11279296875
65,0.13037109375,0.0723876953125,0.951416015625,-0.640869140625,-0.2899169921875,-2.8533935546875
66,0.1240234375,0.0748291015625,0.93408203125,-0.06103515625,0.1678466796875,-2.716064453125
67,0.1058349609375,0.09716796875,0.9827880859375,0.18310546875,0.1983642578125,-2.777099609375
68,0.1162109375,0.083251953125,0.9505615234375,0.335693359375,0.0762939453125,-2.838134765625
69,0.1351318359375,0.072998046875,0.9478759765625,0.396728515625,-0.18310546875,-2.8228759765625
70,0.1396484375,0.0787353515625,0.9287109375,0.30517578125,-0.9002685546875,-2.532958984375
71,0.130859375,0.071533203125,0.973388671875,0.18310546875,-1.2664794921875,-2.3345947265625
72,0.1397705078125,0.0806884765625,0.94091796875,0.0,-1.5716552734375,-2.1820068359375
73,0.148681640625,0.069580078125,0.963623046875,-0.518798828125,-1.9378662109375,-2.13623046875
74,0.17578125,0.0657958984375,0.9276123046875,-0.823974609375,-1.953125,-2.227783203125
75,0.156982421875,0.0662841796875,0.9788818359375,-1.0986328125,-1.8310546875,-2.349853515625
76,0.1656494140625,0.05126953125,0.9234619140625,-1.312255859375,-1.6021728515625,-2.44140625
77,0.1513671875,0.0596923828125,0.983154296875,-1.312255859375,-0.91552734375,-2.44140625
78,0.140625,0.06884765625,0.9317626953125,-1.0528564453125,-0.579833984375,-2.38037109375
79,0.1358642578125,0.0810546875,0.9915771484375,-0.6866455078125,-0.3204345703125,-2.3193359375
80,0.2984619140625,0.19873046875,0.8345947265625,-0.1068115234375,-2.0751953125,-0.1373291015625
81,0.3482666015625,0.190673828125,0.9327392578125,2.197265625,-3.6163330078125,-0.2593994140625
82,0.344970703125,0.2109375,0.9525146484375,2.2430419921875,-3.631591796875,-0.2288818359375
83,0.3458251953125,0.1990966796875,0.9359130859375,2.166748046875,-3.5400390625,-0.244140625
84,0.4078369140625,0.248046875,0.650634765625,1.953125,-3.2806396484375,-0.2899169921875
85,0.397216796875,0.26220703125,0.826904296875,1.0833740234375,-2.1209716796875,-0.3509521484375
86,0.27490234375,0.1925048828125,1.0179443359375,0.396728515625,-1.068115234375,-0.3662109375
87,0.201904296875,0.2196044921875,1.21728515625,-0.4425048828125,0.3509521484375,-0.396728515625
88,0.1785888671875,0.0955810546875,1.279541015625,-1.3580322265625,2.01416015625,-0.4730224609375
89,0.1444091796875,0.09033203125,1.309326171875,-2.716064453125,4.5318603515625,-0.7171630859375
90,0.1650390625,0.093994140625,1.35205078125,-2.655029296875,4.5166015625,-0.7476806640625
91,0.2122802734375,0.135498046875,1.0936279296875,-1.89208984375,3.3416748046875,-0.6866455078125
92,0.3631591796875,0.2115478515625,0.7528076171875,-0.4425048828125,1.068115234375,-0.5340576171875
93,0.2305908203125,0.3819580078125,0.9903564453125,3.509521484375,-5.218505859375,-0.2593994140625
94,0.486083984375,0.3271484375,0.6968994140625,5.126953125,-8.1634521484375,-0.2593994140625
95,0.447265625,0.351318359375,0.5870361328125,5.9356689453125,-10.406494140625,-0.30517578125
96,0.466064453125,0.4176025390625,0.319580078125,5.279541015625,-11.8560791015625,-0.4425048828125
97,0.273681640625,0.0260009765625,0.8551025390625,4.3182373046875,-11.016845703125,-0.4425048828125
98,0.22900390625,-0.028564453125,0.6446533203125,3.2196044921875,-9.2926025390625,-0.3662109375
99,0.3026123046875,0.063232421875,0.8182373046875,2.0599365234375,-6.988525390625,-0.2593994140625
100,0.1231689453125,0.049560546875,0.9271240234375,-1.03759765625,0.0,0.3204345703125
101,0.1119384765625,0.0751953125,0.949462890625,-0.6866455078125,0.030517578125,0.3662109375
102,0.1162109375,0.06640625,0.9649658203125,-0.2899169921875,0.0457763671875,0.3814697265625
103,0.11865234375,0.0760498046875,0.9532470703125,0.42724609375,0.1220703125,0.3204345703125
104,0.090576171875,0.1002197265625,0.9869384765625,0.6256103515625,0.1678466796875,0.2593994140625
105,0.099609375,0.0643310546875,0.986328125,0.6561279296875,0.1983642578125,0.18310546875
106,0.107421875,0.0723876953125,0.9581298828125,0.335693359375,0.18310546875,0.0762939453125
107,0.108154296875,0.0667724609375,0.9725341796875,0.0457763671875,0.1068115234375,0.06103515625
108,0.0966796875,0.068603515625,0.98095703125,-0.274658203125,-0.030517578125,0.06103515625
109,0.1304931640625,0.044921875,0.9305419921875,-0.5340576171875,-0.1983642578125,0.091552734375
110,0.116455078125,0.05419921875,0.927978515625,-0.6256103515625,-0.518798828125,0.2593994140625
111,0.1083984375,0.0501708984375,0.9476318359375,-0.457763671875,-0.579833984375,0.3814697265625
112,0.1163330078125,0.053466796875,0.9522705078125,-0.18310546875,-0.5645751953125,0.48828125
113,0.09326171875,0.090087890625,0.9854736328125,0.1373291015625,-0.4730224609375,0.518798828125
114,0.094482421875,0.099853515625,0.983642578125,0.6103515625,-0.1983642578125,0.30517578125
115,0.11572265625,0.0849609375,0.947509765625,0.7171630859375,-0.1373291015625,0.1068115234375
116,0.1107177734375,0.0946044921875,0.943115234375,0.701904296875,-0.18310546875,-0.0762939453125
117,0.12353515625,0.1025390625,0.923583984375,0.6103515625,-0.335693359375,-0.1678466796875
118,0.130615234375,0.0872802734375,0.913818359375,0.2899169921875,-0.7476806640625,0.0152587890625
119,0.11865234375,0.0794677734375,0.9559326171875,0.1373291015625,-0.8697509765625,0.2288818359375
